material,cmi_worth_per_item,shop_file,shop_id,item_id,page,slot,command,quantity,listed_buy_price,shop_unit_price,cmi_worth_for_quantity,difference_total,difference_per_item,difference_percent,multiplier,publishable,policy_reasons
BUBBLE_CORAL_FAN,1,survival_coral.yml,survival_coral,9,1,20,/buy survival_coral 1,1,100,100,1,99,99,9900,100,true,
BUCKET,8.56,survival_ores_iron.yml,survival_ores_iron,8,1,19,/buy survival_ores_iron 1,1,856,856,8.56,847.44,847.44,9900,100,true,
BUCKET,8.56,survival_tools.yml,survival_tools,35,2,20,/buy survival_tools 2,1,856,856,8.56,847.44,847.44,9900,100,true,
BUDDING_AMETHYST,50,,,,,,,,,,,,,,,false,not listed
BUNDLE,0.34,survival_misc.yml,survival_misc,40,2,30,/buy survival_misc 2,1,34,34,0.34,33.66,33.66,9900,100,true,
BURN_POTTERY_SHERD,25,survival_sherds.yml,survival_sherds,6,1,15,/buy survival_sherds 1,1,2500,2500,25,2475,2475,9900,100,true,
BUSH,0.3,survival_farming_plants.yml,survival_farming_plants,37,2,20,/buy survival_farming_plants 2,1,30,30,0.3,29.7,29.7,9900,100,true,
CACTUS,0.09,survival_farming_crops.yml,survival_farming_crops,16,1,29,/buy survival_farming_crops 1,1,9,9,0.09,8.91,8.91,9900,100,true,
CACTUS_FLOWER,0.1,survival_farming_plants.yml,survival_farming_plants,15,1,28,/buy survival_farming_plants 1,1,10,10,0.1,9.9,9.9,9900,100,true,
CAKE,2.44,survival_food.yml,survival_food,6,1,15,/buy survival_food 1,1,244,244,2.44,241.56,241.56,9900,100,true,
CALCITE,2,survival_blocks.yml,survival_blocks,36,2,28,/buy survival_blocks 2,1,200,200,2,198,198,9900,100,true,
CALCITE,2,survival_ores_amethyst.yml,survival_ores_amethyst,8,1,19,/buy survival_ores_amethyst 1,1,200,200,2,198,198,9900,100,true,
CALIBRATED_SCULK_SENSOR,11.42,survival_blocks.yml,survival_blocks,87,5,19,/buy survival_blocks 5,1,1142,1142,11.42,1130.58,1130.58,9900,100,true,
CAMPFIRE,4.55,,,,,,,,,,,,,,,false,not listed
CANDLE,4,survival_misc.yml,survival_misc,39,1,34,/buy survival_misc 1,1,400,400,4,396,396,9900,100,true,
CARROT,0.4,survival_farming_crops.yml,survival_farming_crops,12,1,23,/buy survival_farming_crops 1,1,40,40,0.4,39.6,39.6,9900,100,true,
CARROT,0.4,survival_food.yml,survival_food,7,1,16,/buy survival_food 1,1,40,40,0.4,39.6,39.6,9900,100,true,
CARROT_ON_A_STICK,0.92,survival_tools.yml,survival_tools,32,2,33,/buy survival_tools 2,1,92,92,0.92,91.08,91.08,9900,100,true,
CARTOGRAPHY_TABLE,1.38,,,,,,,,,,,,,,,false,not listed
CARVED_PUMPKIN,1.5,,,,,,,,,,,,,,,false,not listed
CAULDRON,19.63,survival_ores_iron.yml,survival_ores_iron,9,1,20,/buy survival_ores_iron 1,1,1963,1963,19.63,1943.37,1943.37,9900,100,true,
CHAINMAIL_BOOTS,1,survival_armor.yml,survival_armor,8,1,38,/buy survival_armor 1,1,100,100,1,99,99,9900,100,true,
CHAINMAIL_BOOTS,1,survival_ores_iron.yml,survival_ores_iron,32,2,31,/buy survival_ores_iron 2,1,100,100,1,99,99,9900,100,true,
CHAINMAIL_CHESTPLATE,2.1,survival_armor.yml,survival_armor,6,1,20,/buy survival_armor 1,1,210,210,2.1,207.9,207.9,9900,100,true,
CHAINMAIL_CHESTPLATE,2.1,survival_ores_iron.yml,survival_ores_iron,30,2,29,/buy survival_ores_iron 2,1,210,210,2.1,207.9,207.9,9900,100,true,
CHAINMAIL_HELMET,1,survival_armor.yml,survival_armor,5,1,11,/buy survival_armor 1,1,100,100,1,99,99,9900,100,true,
CHAINMAIL_HELMET,1,survival_ores_iron.yml,survival_ores_iron,29,2,28,/buy survival_ores_iron 2,1,100,100,1,99,99,9900,100,true,
CHAINMAIL_LEGGINGS,1.8,survival_armor.yml,survival_armor,7,1,29,/buy survival_armor 1,1,180,180,1.8,178.2,178.2,9900,100,true,
CHAINMAIL_LEGGINGS,1.8,survival_ores_iron.yml,survival_ores_iron,31,2,30,/buy survival_ores_iron 2,1,180,180,1.8,178.2,178.2,9900,100,true,
CHAIN_COMMAND_BLOCK,0.1,,,,,,,,,,,,,,,false,not listed
CHARCOAL,1.2,survival_ores_coal.yml,survival_ores_coal,2,1,11,/buy survival_ores_coal 1,1,120,120,1.2,118.8,118.8,9900,100,true,
CHERRY_BOAT,1.27,survival_wood_products.yml,survival_wood_products,143,7,19,/buy survival_wood_products 7,1,127,127,1.27,125.73,125.73,9900,100,true,
CHERRY_BUTTON,0.25,survival_wood_products.yml,survival_wood_products,95,4,37,/buy survival_wood_products 4,1,25,25,0.25,24.75,24.75,9900,100,true,
CHERRY_CHEST_BOAT,2.31,survival_wood_products.yml,survival_wood_products,153,7,37,/buy survival_wood_products 7,1,231,231,2.31,228.69,228.69,9900,100,true,
CHERRY_DOOR,0.5,survival_wood_products.yml,survival_wood_products,71,3,37,/buy survival_wood_products 3,1,50,50,0.5,49.5,49.5,9900,100,true,
CHERRY_FENCE,0.4,survival_wood_products.yml,survival_wood_products,47,2,37,/buy survival_wood_products 2,1,40,40,0.4,39.6,39.6,9900,100,true,
CHERRY_FENCE_GATE,0.91,survival_wood_products.yml,survival_wood_products,59,3,19,/buy survival_wood_products 3,1,91,91,0.91,90.09,90.09,9900,100,true,
CHERRY_HANGING_SIGN,18,survival_wood_products.yml,survival_wood_products,131,6,19,/buy survival_wood_products 6,1,1800,1800,18,1782,1782,9900,100,true,
CHERRY_LEAVES,0.4,survival_farming_trees.yml,survival_farming_trees,17,1,30,/buy survival_farming_trees 1,1,40,40,0.4,39.6,39.6,9900,100,true,
CHERRY_LEAVES,0.4,survival_logs.yml,survival_logs,68,4,12,/buy survival_logs 4,1,40,40,0.4,39.6,39.6,9900,100,true,
CHERRY_LOG,1,survival_logs.yml,survival_logs,8,1,19,/buy survival_logs 1,1,100,100,1,99,99,9900,100,true,
CHERRY_PLANKS,0.25,survival_wood_products.yml,survival_wood_products,8,1,19,/buy survival_wood_products 1,1,25,25,0.25,24.75,24.75,9900,100,true,
CHERRY_PRESSURE_PLATE,0.51,survival_wood_products.yml,survival_wood_products,107,5,19,/buy survival_wood_products 5,1,51,51,0.51,50.49,50.49,9900,100,true,
CHERRY_SAPLING,0.31,survival_farming_trees.yml,survival_farming_trees,8,1,19,/buy survival_farming_trees 1,1,31,31,0.31,30.69,30.69,9900,100,true,
CHERRY_SAPLING,0.31,survival_logs.yml,survival_logs,55,3,24,/buy survival_logs 3,1,31,31,0.31,30.69,30.69,9900,100,true,
CHERRY_SHELF,0.99,survival_logs.yml,survival_logs,77,4,23,/buy survival_logs 4,1,99,99,0.99,98.01,98.01,9900,100,true,
CHERRY_SIGN,0.54,survival_wood_products.yml,survival_wood_products,119,5,37,/buy survival_wood_products 5,1,54,54,0.54,53.46,53.46,9900,100,true,
CHERRY_SLAB,0.12,survival_wood_products.yml,survival_wood_products,21,1,37,/buy survival_wood_products 1,1,12,12,0.12,11.88,11.88,9900,100,true,
CHERRY_STAIRS,0.38,survival_wood_products.yml,survival_wood_products,34,2,19,/buy survival_wood_products 2,1,38,38,0.38,37.62,37.62,9900,100,true,
CHERRY_TRAPDOOR,0.76,survival_wood_products.yml,survival_wood_products,83,4,19,/buy survival_wood_products 4,1,76,76,0.76,75.24,75.24,9900,100,true,
CHERRY_WOOD,1.36,survival_logs.yml,survival_logs,22,2,10,/buy survival_logs 2,1,136,136,1.36,134.64,134.64,9900,100,true,
CHEST,1,,,,,,,,,,,,,,,false,not listed
CHEST_MINECART,15.32,,,,,,,,,,,,,,,false,not listed
CHICKEN,0.2,survival_food.yml,survival_food,31,2,21,/buy survival_food 2,1,20,20,0.2,19.8,19.8,9900,100,true,
CHIPPED_ANVIL,50,,,,,,,,,,,,,,,false,not listed
CHISELED_BOOKSHELF,1.56,survival_blocks.yml,survival_blocks,44,3,11,/buy survival_blocks 3,1,156,156,1.56,154.44,154.44,9900,100,true,
CHISELED_CINNABAR,0.44,survival_sulfur_caves.yml,survival_sulfur_caves,5,2,14,/buy survival_sulfur_caves 2,1,44,44,0.44,43.56,43.56,9900,100,true,
CHISELED_COPPER,1.19,survival_ores_copper.yml,survival_ores_copper,41,2,33,/buy survival_ores_copper 2,1,119,119,1.19,117.81,117.81,9900,100,true,
CHISELED_DEEPSLATE,0.3,survival_deepslate.yml,survival_deepslate,6,1,15,/buy survival_deepslate 1,1,30,30,0.3,29.7,29.7,9900,100,true,
CHISELED_NETHER_BRICKS,1.22,survival_nether.yml,survival_nether,23,2,11,/buy survival_nether 2,1,122,122,1.22,120.78,120.78,9900,100,true,
CHISELED_POLISHED_BLACKSTONE,0.4,survival_blackstone.yml,survival_blackstone,12,1,25,/buy survival_blackstone 1,1,40,40,0.4,39.6,39.6,9900,100,true,
CHISELED_QUARTZ_BLOCK,0.8,survival_ores_quartz.yml,survival_ores_quartz,9,1,20,/buy survival_ores_quartz 1,1,80,80,0.8,79.2,79.2,9900,100,true,
CHISELED_RED_SANDSTONE,0.16,survival_blocks.yml,survival_blocks,66,4,13,/buy survival_blocks 4,1,16,16,0.16,15.84,15.84,9900,100,true,
CHISELED_RESIN_BRICKS,1.04,survival_resin.yml,survival_resin,8,1,19,/buy survival_resin 1,1,104,104,1.04,102.96,102.96,9900,100,true,
CHISELED_SANDSTONE,0.12,survival_blocks.yml,survival_blocks,65,4,12,/buy survival_blocks 4,1,12,12,0.12,11.88,11.88,9900,100,true,
CHISELED_STONE_BRICKS,0.3,survival_stone.yml,survival_stone,12,1,23,/buy survival_stone 1,1,30,30,0.3,29.7,29.7,9900,100,true,
CHISELED_SULFUR,0.3,survival_sulfur_caves.yml,survival_sulfur_caves,18,1,14,/buy survival_sulfur_caves 1,1,30,30,0.3,29.7,29.7,9900,100,true,
CHISELED_TUFF,0.51,survival_tuff.yml,survival_tuff,5,1,14,/buy survival_tuff 1,1,51,51,0.51,50.49,50.49,9900,100,true,
CHISELED_TUFF_BRICKS,0.51,survival_tuff.yml,survival_tuff,14,1,32,/buy survival_tuff 1,1,51,51,0.51,50.49,50.49,9900,100,true,
CHORUS_FLOWER,0.3,survival_end.yml,survival_end,10,1,21,/buy survival_end 1,1,30,30,0.3,29.7,29.7,9900,100,true,
CHORUS_FRUIT,0.2,survival_end.yml,survival_end,11,1,22,/buy survival_end 1,1,20,20,0.2,19.8,19.8,9900,100,true,
CHORUS_FRUIT,0.2,survival_food.yml,survival_food,8,1,19,/buy survival_food 1,1,20,20,0.2,19.8,19.8,9900,100,true,
CHORUS_PLANT,0.2,survival_end.yml,survival_end,9,1,20,/buy survival_end 1,1,20,20,0.2,19.8,19.8,9900,100,true,
CINNABAR,0.45,survival_sulfur_caves.yml,survival_sulfur_caves,1,2,10,/buy survival_sulfur_caves 2,1,45,45,0.45,44.55,44.55,9900,100,true,
CINNABAR_BRICKS,0.45,survival_sulfur_caves.yml,survival_sulfur_caves,10,2,21,/buy survival_sulfur_caves 2,1,45,45,0.45,44.55,44.55,9900,100,true,
CINNABAR_BRICK_SLAB,0.22,survival_sulfur_caves.yml,survival_sulfur_caves,11,2,22,/buy survival_sulfur_caves 2,1,22,22,0.22,21.78,21.78,9900,100,true,
CINNABAR_BRICK_STAIRS,0.45,survival_sulfur_caves.yml,survival_sulfur_caves,12,2,23,/buy survival_sulfur_caves 2,1,45,45,0.45,44.55,44.55,9900,100,true,
CINNABAR_BRICK_WALL,0.45,survival_sulfur_caves.yml,survival_sulfur_caves,13,2,24,/buy survival_sulfur_caves 2,1,45,45,0.45,44.55,44.55,9900,100,true,
CINNABAR_SLAB,0.22,survival_sulfur_caves.yml,survival_sulfur_caves,2,2,11,/buy survival_sulfur_caves 2,1,22,22,0.22,21.78,21.78,9900,100,true,
CINNABAR_STAIRS,0.45,survival_sulfur_caves.yml,survival_sulfur_caves,3,2,12,/buy survival_sulfur_caves 2,1,45,45,0.45,44.55,44.55,9900,100,true,
CINNABAR_WALL,0.45,survival_sulfur_caves.yml,survival_sulfur_caves,4,2,13,/buy survival_sulfur_caves 2,1,45,45,0.45,44.55,44.55,9900,100,true,
CLAY,2.42,survival_blocks.yml,survival_blocks,25,2,13,/buy survival_blocks 2,1,242,242,2.42,239.58,239.58,9900,100,true,
CLAY_BALL,0.5,,,,,,,,,,,,,,,false,not listed
CLOCK,10.92,survival_ores_gold.yml,survival_ores_gold,24,2,12,/buy survival_ores_gold 2,1,1092,1092,10.92,1081.08,1081.08,9900,100,true,
CLOCK,10.92,survival_tools.yml,survival_tools,29,2,31,/buy survival_tools 2,1,1092,1092,10.92,1081.08,1081.08,9900,100,true,
CLOSED_EYEBLOSSOM,0.1,survival_farming_plants.yml,survival_farming_plants,23,1,38,/buy survival_farming_plants 1,1,10,10,0.1,9.9,9.9,9900,100,true,
COAL,1.17,survival_ores_coal.yml,survival_ores_coal,1,1,10,/buy survival_ores_coal 1,1,117,117,1.17,115.83,115.83,9900,100,true,
COAL_BLOCK,4.36,survival_ores_coal.yml,survival_ores_coal,3,1,12,/buy survival_ores_coal 1,1,436,436,4.36,431.64,431.64,9900,100,true,
COAL_ORE,1.17,survival_ores_coal.yml,survival_ores_coal,5,1,14,/buy survival_ores_coal 1,1,117,117,1.17,115.83,115.83,9900,100,true,
COARSE_DIRT,0.07,survival_dirts.yml,survival_dirts,2,1,11,/buy survival_dirts 1,1,7,7,0.07,6.93,6.93,9900,100,true,
COAST_ARMOR_TRIM_SMITHING_TEMPLATE,250,island_templates.yml,island_templates,2,1,11,/buy island_templates 1,1,25000,25000,250,24750,24750,9900,100,true,
COBBLED_DEEPSLATE,0.3,survival_deepslate.yml,survival_deepslate,2,1,11,/buy survival_deepslate 1,1,30,30,0.3,29.7,29.7,9900,100,true,
COBBLED_DEEPSLATE_SLAB,0.15,survival_deepslate.yml,survival_deepslate,3,1,12,/buy survival_deepslate 1,1,15,15,0.15,14.85,14.85,9900,100,true,
COBBLED_DEEPSLATE_STAIRS,0.3,survival_deepslate.yml,survival_deepslate,4,1,13,/buy survival_deepslate 1,1,30,30,0.3,29.7,29.7,9900,100,true,
COBBLED_DEEPSLATE_WALL,0.3,survival_deepslate.yml,survival_deepslate,5,1,14,/buy survival_deepslate 1,1,30,30,0.3,29.7,29.7,9900,100,true,
COBBLESTONE,0.2,survival_blocks.yml,survival_blocks,4,1,13,/buy survival_blocks 1,1,20,20,0.2,19.8,19.8,9900,100,true,
COBBLESTONE_SLAB,0.1,survival_stone.yml,survival_stone,20,1,31,/buy survival_stone 1,1,10,10,0.1,9.9,9.9,9900,100,true,
COBBLESTONE_STAIRS,0.36,survival_stone.yml,survival_stone,21,1,32,/buy survival_stone 1,1,36,36,0.36,35.64,35.64,9900,100,true,
COBBLESTONE_WALL,0.22,survival_stone.yml,survival_stone,22,1,33,/buy survival_stone 1,1,22,22,0.22,21.78,21.78,9900,100,true,
COBWEB,3,,,,,,,,,,,,,,,false,not listed
COCOA_BEANS,0.2,survival_farming_crops.yml,survival_farming_crops,18,1,31,/buy survival_farming_crops 1,1,20,20,0.2,19.8,19.8,9900,100,true,
COD,10,survival_food.yml,survival_food,32,2,22,/buy survival_food 2,1,1000,1000,10,990,990,9900,100,true,
COD_BUCKET,10,,,,,,,,,,,,,,,false,not listed
COMMAND_BLOCK,0.1,,,,,,,,,,,,,,,false,not listed
COMMAND_BLOCK_MINECART,0.1,,,,,,,,,,,,,,,false,not listed
COMPARATOR,2.42,survival_ores_redstone.yml,survival_ores_redstone,7,1,16,/buy survival_ores_redstone 1,1,242,242,2.42,239.58,239.58,9900,100,true,
COMPASS,11.53,survival_ores_iron.yml,survival_ores_iron,18,1,31,/buy survival_ores_iron 1,1,1153,1153,11.53,1141.47,1141.47,9900,100,true,
COMPASS,11.53,survival_tools.yml,survival_tools,28,2,29,/buy survival_tools 2,1,1153,1153,11.53,1141.47,1141.47,9900,100,true,
COMPOSTER,0.78,,,,,,,,,,,,,,,false,not listed
CONDUIT,2397,survival_misc.yml,survival_misc,41,2,39,/buy survival_misc 2,1,239700,239700,2397,237303,237303,9900,100,true,
COOKED_BEEF,0.4,survival_food.yml,survival_food,9,1,20,/buy survival_food 1,1,40,40,0.4,39.6,39.6,9900,100,true,
COOKED_CHICKEN,0.4,survival_food.yml,survival_food,10,1,21,/buy survival_food 1,1,40,40,0.4,39.6,39.6,9900,100,true,
COOKED_COD,10,survival_food.yml,survival_food,11,1,22,/buy survival_food 1,1,1000,1000,10,990,990,9900,100,true,
COOKED_MUTTON,0.4,survival_food.yml,survival_food,12,1,23,/buy survival_food 1,1,40,40,0.4,39.6,39.6,9900,100,true,
COOKED_PORKCHOP,0.4,survival_food.yml,survival_food,13,1,24,/buy survival_food 1,1,40,40,0.4,39.6,39.6,9900,100,true,
COOKED_RABBIT,0.4,survival_food.yml,survival_food,14,1,25,/buy survival_food 1,1,40,40,0.4,39.6,39.6,9900,100,true,
COOKED_SALMON,10,survival_food.yml,survival_food,15,1,28,/buy survival_food 1,1,1000,1000,10,990,990,9900,100,true,
COOKIE,0.12,survival_food.yml,survival_food,16,1,29,/buy survival_food 1,1,12,12,0.12,11.88,11.88,9900,100,true,
COPPER_AXE,1.76,survival_ores_copper.yml,survival_ores_copper,133,7,14,/buy survival_ores_copper 7,1,176,176,1.76,174.24,174.24,9900,100,true,
COPPER_AXE,1.76,survival_tools.yml,survival_tools,45,1,21,/buy survival_tools 1,1,176,176,1.76,174.24,174.24,9900,100,true,
COPPER_AXE,1.76,survival_weapons.yml,survival_weapons,31,1,21,/buy survival_weapons 1,1,176,176,1.76,174.24,174.24,9900,100,true,
COPPER_BARS,0.19,survival_ores_copper.yml,survival_ores_copper,53,3,20,/buy survival_ores_copper 3,1,19,19,0.19,18.81,18.81,9900,100,true,
COPPER_BLOCK,4.68,survival_blocks.yml,survival_blocks,13,1,24,/buy survival_blocks 1,1,468,468,4.68,463.32,463.32,9900,100,true,
COPPER_BLOCK,4.68,survival_ores_copper.yml,survival_ores_copper,6,1,15,/buy survival_ores_copper 1,1,468,468,4.68,463.32,463.32,9900,100,true,
COPPER_BOOTS,2.08,survival_armor.yml,survival_armor,38,1,39,/buy survival_armor 1,1,208,208,2.08,205.92,205.92,9900,100,true,
COPPER_BOOTS,2.08,survival_ores_copper.yml,survival_ores_copper,140,7,23,/buy survival_ores_copper 7,1,208,208,2.08,205.92,205.92,9900,100,true,
COPPER_BULB,3.66,survival_ores_copper.yml,survival_ores_copper,49,3,16,/buy survival_ores_copper 3,1,366,366,3.66,362.34,362.34,9900,100,true,
COPPER_CHAIN,0.62,survival_ores_copper.yml,survival_ores_copper,54,3,21,/buy survival_ores_copper 3,1,62,62,0.62,61.38,61.38,9900,100,true,
COPPER_CHEST,5.18,survival_ores_copper.yml,survival_ores_copper,55,3,22,/buy survival_ores_copper 3,1,518,518,5.18,512.82,512.82,9900,100,true,
COPPER_CHESTPLATE,4.16,survival_armor.yml,survival_armor,36,1,21,/buy survival_armor 1,1,416,416,4.16,411.84,411.84,9900,100,true,
COPPER_CHESTPLATE,4.16,survival_ores_copper.yml,survival_ores_copper,138,7,21,/buy survival_ores_copper 7,1,416,416,4.16,411.84,411.84,9900,100,true,
COPPER_DOOR,1.04,survival_ores_copper.yml,survival_ores_copper,38,2,30,/buy survival_ores_copper 2,1,104,104,1.04,102.96,102.96,9900,100,true,
COPPER_GOLEM_STATUE,50,survival_ores_copper.yml,survival_ores_copper,56,3,23,/buy survival_ores_copper 3,1,5000,5000,50,4950,4950,9900,100,true,
COPPER_GRATE,1.19,survival_ores_copper.yml,survival_ores_copper,40,2,32,/buy survival_ores_copper 2,1,119,119,1.19,117.81,117.81,9900,100,true,
COPPER_HELMET,2.6,survival_armor.yml,survival_armor,35,1,12,/buy survival_armor 1,1,260,260,2.6,257.4,257.4,9900,100,true,
COPPER_HELMET,2.6,survival_ores_copper.yml,survival_ores_copper,137,7,20,/buy survival_ores_copper 7,1,260,260,2.6,257.4,257.4,9900,100,true,
COPPER_HOE,1.24,survival_ores_copper.yml,survival_ores_copper,135,7,16,/buy survival_ores_copper 7,1,124,124,1.24,122.76,122.76,9900,100,true,
COPPER_HOE,1.24,survival_tools.yml,survival_tools,47,1,39,/buy survival_tools 1,1,124,124,1.24,122.76,122.76,9900,100,true,
COPPER_HORSE_ARMOR,15,survival_armor.yml,survival_armor,33,2,11,/buy survival_armor 2,1,1500,1500,15,1485,1485,9900,100,true,
COPPER_HORSE_ARMOR,15,survival_ores_copper.yml,survival_ores_copper,141,7,24,/buy survival_ores_copper 7,1,1500,1500,15,1485,1485,9900,100,true,
COPPER_INGOT,0.51,survival_ores_copper.yml,survival_ores_copper,2,1,11,/buy survival_ores_copper 1,1,51,51,0.51,50.49,50.49,9900,100,true,
COPPER_LANTERN,0.74,survival_ores_copper.yml,survival_ores_copper,57,3,24,/buy survival_ores_copper 3,1,74,74,0.74,73.26,73.26,9900,100,true,
COPPER_LEGGINGS,3.64,survival_armor.yml,survival_armor,37,1,30,/buy survival_armor 1,1,364,364,3.64,360.36,360.36,9900,100,true,
COPPER_LEGGINGS,3.64,survival_ores_copper.yml,survival_ores_copper,139,7,22,/buy survival_ores_copper 7,1,364,364,3.64,360.36,360.36,9900,100,true,
COPPER_NAUTILUS_ARMOR,100,survival_armor.yml,survival_armor,39,2,20,/buy survival_armor 2,1,10000,10000,100,9900,9900,9900,100,true,
COPPER_NAUTILUS_ARMOR,100,survival_ores_copper.yml,survival_ores_copper,142,7,25,/buy survival_ores_copper 7,1,10000,10000,100,9900,9900,9900,100,true,
COPPER_NUGGET,0.05,survival_ores_copper.yml,survival_ores_copper,58,3,25,/buy survival_ores_copper 3,1,5,5,0.05,4.95,4.95,9900,100,true,
COPPER_ORE,0.5,survival_ores_copper.yml,survival_ores_copper,5,1,14,/buy survival_ores_copper 1,1,50,50,0.5,49.5,49.5,9900,100,true,
COPPER_PICKAXE,1.76,survival_ores_copper.yml,survival_ores_copper,132,7,13,/buy survival_ores_copper 7,1,176,176,1.76,174.24,174.24,9900,100,true,
COPPER_PICKAXE,1.76,survival_tools.yml,survival_tools,44,1,12,/buy survival_tools 1,1,176,176,1.76,174.24,174.24,9900,100,true,
COPPER_SHOVEL,0.72,survival_ores_copper.yml,survival_ores_copper,134,7,15,/buy survival_ores_copper 7,1,72,72,0.72,71.28,71.28,9900,100,true,
COPPER_SHOVEL,0.72,survival_tools.yml,survival_tools,46,1,30,/buy survival_tools 1,1,72,72,0.72,71.28,71.28,9900,100,true,
COPPER_SPEAR,0.72,survival_ores_copper.yml,survival_ores_copper,136,7,19,/buy survival_ores_copper 7,1,72,72,0.72,71.28,71.28,9900,100,true,
COPPER_SPEAR,0.72,survival_weapons.yml,survival_weapons,24,1,30,/buy survival_weapons 1,1,72,72,0.72,71.28,71.28,9900,100,true,
COPPER_SWORD,1.14,survival_ores_copper.yml,survival_ores_copper,131,7,12,/buy survival_ores_copper 7,1,114,114,1.14,112.86,112.86,9900,100,true,
COPPER_SWORD,1.14,survival_weapons.yml,survival_weapons,23,1,12,/buy survival_weapons 1,1,114,114,1.14,112.86,112.86,9900,100,true,
COPPER_TORCH,0.33,survival_ores_copper.yml,survival_ores_copper,59,3,28,/buy survival_ores_copper 3,1,33,33,0.33,32.67,32.67,9900,100,true,
COPPER_TRAPDOOR,2.08,survival_ores_copper.yml,survival_ores_copper,39,2,31,/buy survival_ores_copper 2,1,208,208,2.08,205.92,205.92,9900,100,true,
CORNFLOWER,0.2,survival_farming_plants.yml,survival_farming_plants,11,1,22,/buy survival_farming_plants 1,1,20,20,0.2,19.8,19.8,9900,100,true,
CRACKED_DEEPSLATE_BRICKS,0.3,survival_deepslate.yml,survival_deepslate,15,1,32,/buy survival_deepslate 1,1,30,30,0.3,29.7,29.7,9900,100,true,
CRACKED_DEEPSLATE_TILES,0.3,survival_deepslate.yml,survival_deepslate,20,1,41,/buy survival_deepslate 1,1,30,30,0.3,29.7,29.7,9900,100,true,
CRACKED_NETHER_BRICKS,1.22,survival_nether.yml,survival_nether,14,1,25,/buy survival_nether 1,1,122,122,1.22,120.78,120.78,9900,100,true,
CRACKED_POLISHED_BLACKSTONE_BRICKS,0.4,survival_blackstone.yml,survival_blackstone,17,1,32,/buy survival_blackstone 1,1,40,40,0.4,39.6,39.6,9900,100,true,
CRACKED_STONE_BRICKS,0.3,survival_stone.yml,survival_stone,13,1,24,/buy survival_stone 1,1,30,30,0.3,29.7,29.7,9900,100,true,
CRAFTER,130.44,,,,,,,,,,,,,,,false,not listed
CRAFTING_TABLE,0.98,,,,,,,,,,,,,,,false,not listed
CREAKING_HEART,4.37,,,,,,,,,,,,,,,false,not listed
CREEPER_BANNER_PATTERN,153.28,,,,,,,,,,,,,,,false,not listed
CREEPER_HEAD,150,survival_mobdrops.yml,survival_mobdrops,31,2,22,/buy survival_mobdrops 2,1,15000,15000,150,14850,14850,9900,100,true,
CRIMSON_BUTTON,0.3,survival_wood_products.yml,survival_wood_products,98,4,40,/buy survival_wood_products 4,1,30,30,0.3,29.7,29.7,9900,100,true,
CRIMSON_DOOR,0.61,survival_wood_products.yml,survival_wood_products,74,3,40,/buy survival_wood_products 3,1,61,61,0.61,60.39,60.39,9900,100,true,
